id	parent	type	name	body	created_at	updated_at
434	28	1	31.0 AUA LO 7d: Year 1 - Gastrointestinal – Abnormal – Structure – Large intestine – Ascending colon	{"blocks":[{"key":"4cpl1","text":"A 36-year-old man is seen in the emergency department with complaints of fever and severe back pain. Two days ago, he sustained a penetrating injury to the back while on a hike. He did not seek medical attention on return. Ultrasound examination reveals fluid collection in a space located behind the peritoneum. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"9g3mu","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"2kpki","text":"Which of the following structures is likely to be involved in this case?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"6o0pv","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 20:29:55	2020-05-26 20:29:55
435	28	1	32.0 AUA LO 7d: Year 1 - Gastrointestinal – Abnormal – Structure – Large intestine – Cecum – 2 order	{"blocks":[{"key":"au06j","text":"A 66-year-old male is rushed to the hospital Due to sudden severe abdominal pain of few hours’ duration. His wife states that her husband has a significant medical history of atrial fibrillation as well as clotting issues with poor compliance to medications. The patient presents with intractable abdominal pain out of proportion to the physical examination. He is mildly obese and has a 30 pack-year smoking history. A CT scan of the abdomen reveals a blot clot obstructing the ileocolic artery causing ischemia to the organs supplied by it which is further verified by endoscopy.  ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"5m2kh","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"3o6n6","text":"Which of the following structures is most likely affected? ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"ep6vt","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 20:32:28	2020-05-26 20:32:28
436	28	1	33.0 AUA LO 7e: Year 1 - Gastrointestinal – Abnormal – Structure – Rectum – Superior rectal artery – 2 Order	{"blocks":[{"key":"d8cvs","text":"80-year-old man comes to the physician for 3-month history of bright red blood in his stool. He describes history of fatigue and weight loss of 10 lbs. in the past 2 months. He has been smoking a pack a day for 20 years. Physical examination shows a thin man with conjunctival pallor. Serum results show:","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"5dk4r","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"18cto","text":"Hemoglobin\t10.7 g/dL","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"a39o9","text":"Hematocrit\t37%","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"jqr1","text":"MCV\t76 µm3","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"1j2hn","text":"WBC count\t6000/mm3","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"2eaui","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"6lnui","text":"Fecal occult blood test is positive. Colonoscopy shows a large mass on the anal canal proximal to the pectinate line","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"f4l3h","text":"Which of the following is the most likely artery that supplies the affected area?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"bt8vp","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 20:35:52	2020-05-26 20:35:52
437	28	1	34.0 AUA LO 7i: Year 1 - Gastrointestinal – Abnormal – Structure – Histology - Rectum – Stratified nonkeratinized squamous epithelium – 2 Order	{"blocks":[{"key":"d6j4i","text":"80-year-old man comes to the physician for 3-month history of bright red blood in his stool with severe pain. He describes history of fatigue and weight loss of 10 lbs. in the past 2 months. He has been smoking a pack a day for 20 years. Physical examination shows a thin man with conjunctival pallor. Serum results show:","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"8j8qk","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"7jv8k","text":"Hemoglobin\t10.7 g/dL","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"78dl7","text":"Hematocrit\t37%","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"9ptth","text":"MCV\t        76 µm3","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"f5lgk","text":"WBC count      6000/mm3","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"7jr9c","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"arp9m","text":"Fecal occult blood test is positive. Colonoscopy shows a large mass on the anal canal distal to the pectinate line.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"dljpg","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"3sirc","text":"If a biopsy were to be done in the affected area, what is the most likely histology present on the surface?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 20:38:52	2020-05-26 20:38:52
438	28	1	35.0 AUA LO 8a: Year 1 - Gastrointestinal – Normal – Function – Biochemistry – Fatty acid synthesis – Palmitoyl CoA	{"blocks":[{"key":"et992","text":"A researcher is studying the activity of acetyl-CoA carboxylase in a cell-free buffered system containing the enzyme, its substrates and cofactors. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"lges","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"240ua","text":"Addition of which of the following substances to this assay system would be expected to decrease the formation of the product?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 20:41:35	2020-05-26 20:41:35
439	28	1	36.0 AUA LO 11b: Year 1 - Gastrointestinal – Normal – Function – Biochemistry – Gluconeogenesis – Acetyl CoA	{"blocks":[{"key":"dnqeq","text":"A 30-year-old healthy woman fasts for 24 hours and her blood glucose level is maintained at a normal level. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"afdog","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"9dcvb","text":"In this scenario, activation of pyruvate carboxylase is most likely associated with an increased liver concentration of which of the following?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 20:44:04	2020-05-26 20:44:04
440	28	1	37.0 AUA LO 13b: Year 1 - Gastrointestinal – Normal – Function – Biochemistry – transamination reactions – Aspartate	{"blocks":[{"key":"6k6ud","text":"The rate of a transamination reaction, shown in the image below, is increased in the liver of a 35-year-old man who starved for 33 hours. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"f4kqs","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"206a0","text":" ","type":"atomic","depth":0,"inlineStyleRanges":[],"entityRanges":[{"offset":0,"length":1,"key":0}],"data":{}},{"key":"6jasc","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"ceqjm","text":"The compound X, formed in the reaction below, is most likely utilized for which of the following?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{"0":{"type":"IMAGE","mutability":"MUTABLE","data":{"src":"https://api.reel-lms.com/images/c34ijhTh0UXODzSHg9fA.JPG","height":"auto","width":"auto"}}}}	2020-05-26 22:20:28	2020-05-26 22:20:28
441	28	1	38.0 AUA LO 14b: Year 1 - Gastrointestinal – Abnormal – Structure – Liver – Portal triad - Celiac trunk	{"blocks":[{"key":"5q25s","text":"A 53-year-old male, who is a known case of alcoholic cirrhosis of the liver is posted for segmentectomy. During the operation, the surgeon accidentally incises the artery entering the liver at the portal triad resulting in a pool of blood on the operating table. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"a0v6k","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"7rbav","text":"A branch of which of the following vessels is responsible for bleeding in the present case?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"2qor3","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 22:22:53	2020-05-26 22:22:53
442	28	1	39.0 AUA LO 14c: Year 1 - Gastrointestinal – Abnormal – Structure – Hepatobiliary system – Hepatopancreatic ampulla – 2 order	{"blocks":[{"key":"3dave","text":"A 41-year-old obese female presents to the emergency department with complaints of acute abdominal pain that radiates to the back and RUQ of the abdomen. The patient states that she started feeling abdominal pain 3 months ago after eating a large fatty meal. After some time, the pain resolves. Lately, the pain becomes more persistent and throughout the day and becomes severe after eating a meal. She has been experiencing pruritus all over her body. She also claims that her stool is abnormally pale in color and her urine dark tea colored.   MRI of the abdomen reveals an inflamed gallbladder and edema surrounding the pancreas.  ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"95d35","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"ctst","text":"Which of the following structures is most likely obstructed?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"5do2v","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 22:25:28	2020-05-26 22:25:28
443	28	1	40.0 AUA LO 14f: Year 1 - Gastrointestinal – Abnormal – Structure - Histology – Liver – Common bile duct	{"blocks":[{"key":"fur24","text":"A 45-year-old woman presents to the ER with fever and right upper quadrant pain. On examination, yellowish discoloration of the sclera was noted. Abdominal ultrasound demonstrates an impacted large gallstone in the common bile duct with dilated common and intrahepatic bile ducts. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"apebk","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"3bai5","text":"Which of the following structures in the micrograph below represents the area that is effected in this patient? ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"crqe","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"b8vu5","text":" ","type":"atomic","depth":0,"inlineStyleRanges":[],"entityRanges":[{"offset":0,"length":1,"key":0}],"data":{}},{"key":"dahpb","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"antb6","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{"0":{"type":"IMAGE","mutability":"MUTABLE","data":{"src":"https://api.reel-lms.com/images/k7aFZJ6RI6d4pXBH3i6d.JPG","height":"auto","width":"auto"}}}}	2020-05-26 22:29:47	2020-05-26 22:29:47
444	28	1	41.0 AUA LO 14t: Year 1 - Gastrointestinal – Abnormal – Function – Rectum – External anal sphincter – Nicotinic receptors	{"blocks":[{"key":"c7ll0","text":"A 35-year old male is recovering from the cerebral cortical injury due to a stroke. A nurse is training the patient to develop voluntary control of defecation. Current anorectal pressure recordings are shown in the image below. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"12mk","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"4n4ag","text":" ","type":"atomic","depth":0,"inlineStyleRanges":[],"entityRanges":[{"offset":0,"length":1,"key":0}],"data":{}},{"key":"dbhfu","text":" ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"1mqv3","text":"Stimulation of which of the following receptors is most important for this patient to gain voluntary control of defecation?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{"0":{"type":"IMAGE","mutability":"MUTABLE","data":{"src":"https://api.reel-lms.com/images/cBxwIhLpFuLbVbMDpe2O.JPG","height":"auto","width":"auto"}}}}	2020-05-26 22:34:11	2020-05-26 22:34:11
