id	parent	body	feedback	right	created_at	updated_at
2200	429	Gastroduodenal artery	{"blocks":[{"key":"bhmof","text":"Gastroduodenal artery - This is not the correct answer. Gastroduodenal artery is related posteriorly to the first part of duodenum and is likely to be involved in duodenal ulcers","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":178,"style":"color-rgb(24,32,38)"},{"offset":0,"length":178,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":178,"style":"fontsize-14"},{"offset":0,"length":178,"style":"fontfamily--apple-system, BlinkMacSystemFont, \"Segoe UI\", Roboto, Oxygen, Ubuntu, Cantarell, \"Fira Sans\", \"Droid Sans\", \"Helvetica Neue\", sans-serif"}],"entityRanges":[],"data":{"text-align":"start"}},{"key":"3dlsg","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"start"}},{"key":"dpr2p","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}}],"entityMap":{}}	0	2020-05-26 20:14:34	2020-05-26 20:14:34
2201	429	Left gastroepiploic artery	{"blocks":[{"key":"931r9","text":"Left gastroepiploic artery - This is not the correct answer. Left gastroepiploic artery, a branch of splenic artery, is related to greater curvature of stomach  ","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":159,"style":"color-rgb(24,32,38)"},{"offset":0,"length":159,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":159,"style":"fontsize-14"},{"offset":0,"length":159,"style":"fontfamily--apple-system, BlinkMacSystemFont, \"Segoe UI\", Roboto, Oxygen, Ubuntu, Cantarell, \"Fira Sans\", \"Droid Sans\", \"Helvetica Neue\", sans-serif"}],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-05-26 20:14:34	2020-05-26 20:14:34
2202	429	Short gastric artery	{"blocks":[{"key":"au6u5","text":"Short gastric artery - This is the correct answer. The short gastric arteries that are branches of the splenic artery that supply the fundus of the stomach. These arteries usually bleed with ulcers in the fundus of the stomach","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"71b1p","text":" ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"3pu95","text":"TAKEAWAY: The short gastric arteries that are branches of the splenic artery that supply the fundus of the stomach. These arteries usually bleed with ulcers in the fundus of the stomach","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	1	2020-05-26 20:14:34	2020-05-26 20:14:34
2203	429	Splenic artery	{"blocks":[{"key":"3qni6","text":"Splenic artery - This is not the correct answer. Splenic artery, a branch of the celiac trunk is related posteriorly to the body of stomach. This artery is involved in ulcers affecting the posterior wall of the stomach","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-05-26 20:14:34	2020-05-26 20:14:34
2204	430	Gastroduodenal artery	{"blocks":[{"key":"11br1","text":"Gastroduodenal artery – This is the correct answer. Is a branch of the common hepatic artery. It descends posterior to the first part of the duodenum.  Supplies the first and second parts of the duodenum. Due to its close proximity and posterior relation of the superior part of the duodenal an ulcer can cause erosion of the gastroduodenal artery leading to hemorrhage into the peritoneal cavity ultimately causing the symptoms in our patient","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"4vu2k","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"8nt6a","text":"Takeaway:  Due to the close proximity of Gastroduodenal artery with the first part of the duodenum, erosion of the posterior wall of the first part of the duodenum secondary to peptic ulcer disease may erode the artery leading to severe hemorrhage","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	1	2020-05-26 20:17:32	2020-05-26 20:17:32
2205	430	Inferior pancreaticoduodenal artery	{"blocks":[{"key":"fq581","text":"Inferior pancreaticoduodenal artery – This is not the correct answer. It is a superiorly located branch of the superior mesenteric artery. It supplies blood to the head of the pancreas and the distal duodenum. This artery does not lie in proximity of the duodenal ulcer described above","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-05-26 20:17:32	2020-05-26 20:17:32
2206	430	Left gastric artery	{"blocks":[{"key":"8153o","text":"Left gastric artery – This is not the correct answer. It is a direct branch of the Celiac trunk.  Supplies blood to the lesser curvature of the stomach. It anastomoses with the right gastric artery (a branch of the hepatic artery proper) at the lesser curvature. It does not lie in close proximity to the duodenal ulcer. Ulceration/rupture of this artery is highly unlikely however it would cause severe ischemia of the lesser curvature of the stomach as well the distal esophagus","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":480,"style":"color-rgb(24,32,38)"},{"offset":0,"length":480,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":480,"style":"fontsize-14"},{"offset":0,"length":480,"style":"fontfamily--apple-system, BlinkMacSystemFont, \"Segoe UI\", Roboto, Oxygen, Ubuntu, Cantarell, \"Fira Sans\", \"Droid Sans\", \"Helvetica Neue\", sans-serif"}],"entityRanges":[],"data":{"text-align":"start"}},{"key":"1cjuh","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"start"}}],"entityMap":{}}	0	2020-05-26 20:17:32	2020-05-26 20:17:32
2207	430	Right gastroepiploic artery	{"blocks":[{"key":"4relc","text":"Right gastroepiploic artery – This is not the correct answer. It is a branch off the gastroduodenal artery (branch of the common hepatic artery). It supplies blood to the greater curvature of the stomach particularly at the body and pylorus. This artery anastomoses with the left gastroepiploic artery (a branch of the splenic artery) at the greater curvature of the stomach that supplies the fundus and body. This artery does not lie in proximity of the duodenal ulcer described above. Ulceration/rupture of this artery is highly unlikely however it would cause severe ischemia of the body and pylorus antrum","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":609,"style":"color-rgb(24,32,38)"},{"offset":0,"length":609,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":609,"style":"fontsize-14"},{"offset":0,"length":609,"style":"fontfamily--apple-system, BlinkMacSystemFont, \"Segoe UI\", Roboto, Oxygen, Ubuntu, Cantarell, \"Fira Sans\", \"Droid Sans\", \"Helvetica Neue\", sans-serif"}],"entityRanges":[],"data":{"text-align":"left"}},{"key":"9an2e","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"start"}},{"key":"8guse","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}}],"entityMap":{}}	0	2020-05-26 20:17:32	2020-05-26 20:17:32
2208	430	Superior Mesenteric Artery	{"blocks":[{"key":"4p2nd","text":"Superior Mesenteric Artery – This is not the correct answer.  It rises from the ventral surface of the abdominal aorta at the level of 1st lumbar vertebra and supplies the midgut structures (from the distal half of the 2nd part of the duodenum until the proximal 2/3 of the transverse colon. Ulceration/rupture of this artery is highly unlikely however it would cause severe life-threatening ischemia of the midgut structures  ","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":425,"style":"color-rgb(24,32,38)"},{"offset":0,"length":425,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":425,"style":"fontsize-14"},{"offset":0,"length":425,"style":"fontfamily--apple-system, BlinkMacSystemFont, \"Segoe UI\", Roboto, Oxygen, Ubuntu, Cantarell, \"Fira Sans\", \"Droid Sans\", \"Helvetica Neue\", sans-serif"}],"entityRanges":[],"data":{"text-align":"left"}}],"entityMap":{}}	0	2020-05-26 20:17:32	2020-05-26 20:17:32
2209	431	Gastrin releasing peptide-mediated stimulation of G cells	{"blocks":[{"key":"ccccm","text":"Gastrin releasing peptide-mediated stimulation of G cells - This is not the correct answer. Gastrin releasing peptide-mediated stimulation of G cells leads to gastrin secretion which subsequently stimulates HCl secretion by parietal cells","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-05-26 20:20:29	2020-05-26 20:20:29
2210	431	Increased carbonic anhydrase activity	{"blocks":[{"key":"66hg4","text":"Increased carbonic anhydrase activity - This is not the correct answer. Carbonic anhydrase catalyzes the reaction which results in the formation of HCO3-. Bicarbonate is then exchanged for Cl- across the basolateral membrane. Cl- diffuses across the apical membrane down the electrochemical gradient into the lumen of the stomach where it binds with H+ to form HCl which destroys ingested microorganisms","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":403,"style":"color-rgb(24,32,38)"},{"offset":0,"length":403,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":403,"style":"fontsize-14"},{"offset":0,"length":403,"style":"fontfamily--apple-system, BlinkMacSystemFont, \"Segoe UI\", Roboto, Oxygen, Ubuntu, Cantarell, \"Fira Sans\", \"Droid Sans\", \"Helvetica Neue\", sans-serif"}],"entityRanges":[],"data":{"text-align":"start"}},{"key":"c4vot","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"start"}}],"entityMap":{}}	0	2020-05-26 20:20:29	2020-05-26 20:20:29
2211	431	Increased K+ conductance across the apical membrane of the parietal cells	{"blocks":[{"key":"3bj57","text":"\nIncreased K+ conductance across the apical membrane of the parietal cells - This is not the correct answer. Increased K+ conductance across the apical membrane allows the parietal cells to recycle K+ pumped into the cell by H+/K+ ATPase and thus helps maintain gastric acid secretion","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":1,"length":283,"style":"color-rgb(24,32,38)"},{"offset":1,"length":283,"style":"bgcolor-rgb(255,255,255)"},{"offset":1,"length":283,"style":"fontsize-14"},{"offset":1,"length":283,"style":"fontfamily--apple-system, BlinkMacSystemFont, \"Segoe UI\", Roboto, Oxygen, Ubuntu, Cantarell, \"Fira Sans\", \"Droid Sans\", \"Helvetica Neue\", sans-serif"}],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-05-26 20:20:29	2020-05-26 20:20:29
2212	431	Inhibition of the ATP-dependent proton transporter	{"blocks":[{"key":"2sc","text":"Inhibition of the ATP-dependent proton transporter - This is the correct answer. Inhibition of the ATP-dependent proton transporter (a.k.a. H+/K+ ATPase) results in diminished gastric acid secretion which makes someone more susceptible to infection by ingested microorganisms","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"16bsc","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"e0t0q","text":"TAKEAWAY- Inhibition of the ATP-dependent proton transporter (a.k.a. H+/K+ ATPase) results in diminished gastric acid secretion. The lower pH in the stomach increases the risk for microorganisms to infect the person","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	1	2020-05-26 20:20:29	2020-05-26 20:20:29
2213	431	Parasympathetic stimulation of ECL cells	{"blocks":[{"key":"3v0fo","text":"Parasympathetic stimulation of ECL cells - This is not the correct answer. Parasympathetic stimulation of ECL cells results in the histamine release which acts on the parietal cells to increase HCl secretion","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-05-26 20:20:29	2020-05-26 20:20:29
2214	432	Colon	{"blocks":[{"key":"97o93","text":"Colon- This is not the correct answer. Primarily absorbs Na+, Cl-, and water. Malabsorption of the colon would lead to diarrhea and dehydration and would not present with anemia","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-05-26 20:23:45	2020-05-26 20:23:45
2215	432	Duodenum	{"blocks":[{"key":"534jb","text":"Duodenum - This is not the correct answer. The duodenum primarily absorbs iron not vitamin B12. Iron malabsorption can lead to similar clinical signs and symptoms of fatigue ultimately leading to iron deficiency anemia ","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":218,"style":"color-rgb(24,32,38)"},{"offset":0,"length":218,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":218,"style":"fontsize-14"},{"offset":0,"length":218,"style":"fontfamily--apple-system, BlinkMacSystemFont, \"Segoe UI\", Roboto, Oxygen, Ubuntu, Cantarell, \"Fira Sans\", \"Droid Sans\", \"Helvetica Neue\", sans-serif"}],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-05-26 20:23:45	2020-05-26 20:23:45
2216	432	Ileum 	{"blocks":[{"key":"9kc4e","text":"Ileum - This is the correct answer. Vitamin B12 is absorbed primarily in the terminal ileum when complexed with intrinsic factor. Most other vitamins are absorbed in the upper small intestine. B12 deficiency can lead to anemia and present with the signs and symptoms as seen in the patient","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"eqn4","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"9rp1f","text":"Takeaway: Pernicious anemia is a disease in which there is autoimmune destruction of the parietal cells which causes the lack of intrinsic factor. Vitamin B12-intrinsic factor complex bind to specific transporters located on the enterocyte microvilli of the terminal ileum and is absorbed across the ileal mucosa","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	1	2020-05-26 20:23:45	2020-05-26 20:23:45
2217	432	Jejunum 	{"blocks":[{"key":"shrb","text":"Jejunum - This is not the correct answer. The Jejunum primarily absorbs folate not vitamin B12. A folate deficiency would present with anemia and glossitis","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-05-26 20:23:45	2020-05-26 20:23:45
2218	432	Stomach	{"blocks":[{"key":"eb7ge","text":"Stomach - This is not the correct answer. In the stomach, vitamin B12 from the diet binds with intrinsic factor, a glycoprotein secreted by the parietal cells so it can be transported to the ileum for absorption. The stomach has no part in absorption of vitamin B12 ","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":265,"style":"color-rgb(24,32,38)"},{"offset":0,"length":265,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":265,"style":"fontsize-14"},{"offset":0,"length":265,"style":"fontfamily--apple-system, BlinkMacSystemFont, \"Segoe UI\", Roboto, Oxygen, Ubuntu, Cantarell, \"Fira Sans\", \"Droid Sans\", \"Helvetica Neue\", sans-serif"}],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-05-26 20:23:45	2020-05-26 20:23:45
2219	433	Bile salts	{"blocks":[{"key":"a083r","text":"Bile salts - This is correct answer. Resection of the ileum prevents the absorption of bile acids, which leads to steatorrhea (fatty stools)","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"fp2hl","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"49tcm","text":"Takeaway: Resection of the terminal ileum would lead to the malabsorption of bile salts ultimately leading to the inability to adequate digestion and absorption of fat","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	1	2020-05-26 20:27:00	2020-05-26 20:27:00
